soc,grid_import,grid_export,energy_cost,degradation_cost,total_cost,battery_action,timestep,pv_forecast,pv_actual,load
3.1029971644952825,0.2501389888886646,0.0,0.05603113351106087,0.01885763468647408,0.07488876819753496,-0.37715269372948157,0,0.6228263222219981,0.37268733333333337,0.9999790159514795
2.6175261647879586,0.04819678198156818,0.0,0.010796079163871273,0.023059872486097883,0.03385595164996916,-0.46119744972195764,1,0.6115402819815683,0.5633435,1.0727377317035258
2.083702282346064,0.0,0.07493078320849211,-0.006668839705555798,0.025356634415989992,0.018687794710434195,-0.5071326883197999,2,0.6185778834581747,0.6935086666666668,1.1257105717779745
1.3103860781739556,0.2538524087144862,0.0,0.05686293955204492,0.036732519698175155,0.09359545925022007,-0.734650393963503,3,0.6475142976033749,0.3936618888888888,1.382164691566878
0.8973066984061546,0.32840218124546966,0.0,0.0735620885989852,0.01962127053897055,0.09318335913795575,-0.3924254107794109,4,0.6222721812454697,0.29387,1.0146975920248806
0.0,0.36205423889536903,0.0,0.08110014951256267,0.04262206817429235,0.12372221768685501,-0.8524413634858469,5,0.5713509040275531,0.21399744444444446,1.4284930468256603
0.0,1.1084019227030917,0.0,0.24828203068549254,0.0,0.24828203068549254,-0.0,6,0.5229121311324376,0.20859388888888888,1.3169958115919806
0.0,1.2313697797527408,0.0,0.27582683066461394,0.0,0.27582683066461394,-0.0,7,0.5083339153921902,0.1418106666666667,1.3731804464194075
0.0,1.7550597107009642,0.0,0.393133375197016,0.0,0.393133375197016,-0.0,8,0.509201285746231,0.10560905555555555,1.8606687662565198
0.0,1.9271739542318944,0.0,0.43168696574794435,0.0,0.43168696574794435,-0.0,9,0.49134333508368166,0.08387716666666667,2.011051120898561
0.0,1.9886651887765348,0.0,0.4454610022859438,0.0,0.4454610022859438,-0.0,10,0.483898037054895,0.05659188888888889,2.0452570776654238
0.0,2.003072748982797,0.0,0.44868829577214653,0.0,0.44868829577214653,-0.0,11,0.47295911476811886,0.03598612359550562,2.0390588725783028
0.0,1.8395538723124134,0.0,0.4120600673979806,0.0,0.4120600673979806,-0.0,12,0.4867482213541282,0.2063391011235955,2.045892973436009
0.0,1.7710164912310231,0.0,0.3967076940357492,0.0,0.3967076940357492,-0.0,13,0.5457848158349925,0.19034505555555553,1.9613615467865786
0.0,1.7294016122794513,0.0,0.3873859611505971,0.0,0.3873859611505971,-0.0,14,0.5595251568337662,0.29594322222222225,2.0253448345016736
0.0,1.8077698406019507,0.0,0.40494044429483694,0.0,0.40494044429483694,-0.0,15,0.5894154716407138,0.35601416666666663,2.1637840072686174
0.0,1.5457021648457694,0.0,0.34623728492545236,0.0,0.34623728492545236,-0.0,16,0.6240634029137864,0.2939735,1.8396756648457693
0.0,3.048798557613723,0.0,0.6829308769054739,0.0,0.6829308769054739,-0.0,17,0.6359694416686916,0.40704233333333334,3.4558408909470564
0.0,2.869124396923774,0.0,0.6426838649109254,0.0,0.6426838649109254,-0.0,18,0.6416766027486507,0.5155769444444444,3.3847013413682183
0.0,3.843172284492135,0.0,0.8608705917262383,0.0,0.8608705917262383,-0.0,19,0.6702539013506048,0.4691007777777778,4.312273062269913
0.0,3.136110341757691,0.0,0.7024887165537228,0.0,0.7024887165537228,-0.0,20,0.684116617763221,0.6057844444444445,3.7418947862021357
0.0,2.2030192512701894,0.0,0.49347631228452243,0.0,0.49347631228452243,-0.0,21,0.7251145594244441,0.4529875,2.6560067512701893
0.0,1.9705862224407036,0.0,0.4414113138267176,0.0,0.4414113138267176,-0.0,22,0.6935779538314562,0.4118088888888889,2.3823951113295925
0.0,1.7643409601368156,0.0,0.3952123750706467,0.0,0.3952123750706467,-0.0,23,0.6835687155332809,0.46760616666666655,2.2319471268034823
0.0,1.854275481037863,0.0,0.4153577077524813,0.0,0.4153577077524813,-0.0,24,0.6879170111581734,0.42825077777777776,2.2825262588156408
0.0,1.9057989713755665,0.0,0.4268989695881269,0.0,0.4268989695881269,-0.0,25,0.6987076801532475,0.3693985,2.2751974713755665
0.0,2.056914234684356,0.0,0.46074878856929574,0.0,0.46074878856929574,-0.0,26,0.6768607709030134,0.4127655555555555,2.4696797902399115
0.0,2.0158351012421867,0.0,0.45154706267824984,0.0,0.45154706267824984,-0.0,27,0.6816217836098848,0.43542899999999995,2.4512641012421867
0.0,2.3194830429810374,0.0,0.5195642016277524,0.0,0.5195642016277524,-0.0,28,0.6944016160437204,0.5097036666666667,2.829186709647704
0.0,1.9344382225753798,0.0,0.4333141618568851,0.0,0.4333141618568851,-0.0,29,0.7212009087837395,0.6666172222222222,2.601055444797602
0.0,1.9335418349312232,0.0,0.433113371024594,0.0,0.433113371024594,-0.0,30,0.7447573822617414,0.9367855555555554,2.8703273904867785
0.0,1.589366949047311,0.0,0.35601819658659767,0.0,0.35601819658659767,-0.0,31,0.8465837676383702,0.9499224444444444,2.5392893934917553
0.0,1.2781723788037258,0.0,0.2863106128520346,0.0,0.2863106128520346,-0.0,32,1.0510835313011915,1.4975565555555557,2.7757289343592815
0.0,3.2585574444444445,0.0,0.7299168675555556,0.0,0.7299168675555556,-0.0,33,1.6552602891040902,1.2414425555555555,4.5
0.0,3.572309722222222,0.0,0.8001973777777778,0.0,0.8001973777777778,-0.0,34,1.6141326996439487,0.9276902777777779,4.5
0.0,3.352837991469028,0.0,0.7510357100890622,0.0,0.7510357100890622,-0.0,35,1.3187013955928948,0.982769277777778,4.335607269246806
0.0,3.2734795181906695,0.0,0.73325941207471,0.0,0.73325941207471,-0.0,36,1.2059190328944385,0.9494394444444444,4.222918962635114
0.0,3.0377010561170765,0.0,0.6804450365702251,0.0,0.6804450365702251,-0.0,37,1.1409954611523705,1.3167975,4.354498556117076
0.0,3.0072276820401447,0.0,0.6736190007769924,0.0,0.6736190007769924,-0.0,38,1.3626883244360206,1.2985361666666664,4.305763848706811
0.0,3.151713005037934,0.0,0.7059837131284973,0.0,0.7059837131284973,-0.0,39,1.493934571444933,0.908031388888889,4.059744393926823
0.0,3.338435469124442,0.0,0.747809545083875,0.0,0.747809545083875,-0.0,40,1.269320793456945,0.49143255555555565,3.8298680246799974
0.0,3.546158415428871,0.0,0.7943394850560671,0.0,0.7943394850560671,-0.0,41,0.8700083783778361,0.648689,4.194847415428871
0.0,2.9791612474434004,0.0,0.6673321194273217,0.0,0.6673321194273217,-0.0,42,0.7781840696612874,0.7567376666666668,3.7358989141100674
0.0,2.66026331232955,0.0,0.5958989819618191,0.0,0.5958989819618191,-0.0,43,0.7794186770038368,0.9419081111111112,3.602171423440661
0.0,2.690366341668935,0.0,0.6026420605338414,0.0,0.6026420605338414,-0.0,44,0.8471733845644316,0.7925629444444444,3.4829292861133796
0.0,0.7604475232674756,0.0,0.17034024521191451,0.0,0.17034024521191451,-0.0,45,0.8301179065251432,0.5123467777777778,1.2727943010452534
0.0,0.7658753350958396,0.0,0.17155607506146808,0.0,0.17155607506146808,-0.0,46,0.7626573429456942,0.44025444444444445,1.206129779540284
0.0,0.9470119651647615,0.0,0.2121306801969066,0.0,0.2121306801969066,-0.0,47,0.7120954396806455,0.4335169444444445,1.380528909609206
0.0,0.20177298786064934,0.0,0.045197149280785456,0.0,0.045197149280785456,-0.0,48,0.6769910093524968,1.1078234444444444,1.3095964323050937
0.0,0.3961116829836936,0.0,0.08872901698834737,0.0,0.08872901698834737,-0.0,49,0.7630276808496665,0.8612104444444445,1.257322127428138
0.0,0.04141924131353969,0.0,0.009277910054232891,0.0,0.009277910054232891,-0.0,50,0.7955774736548187,1.1305685555555556,1.1719877968690953
0.0,0.7656899036196118,0.0,0.17151453841079303,0.0,0.17151453841079303,-0.0,51,0.9502128923693244,0.6150107222222222,1.380700625841834
0.0,0.9030196211570033,0.0,0.20227639513916873,0.0,0.20227639513916873,-0.0,52,0.7799182935501253,0.5952967222222222,1.4983163433792255
0.0,0.9434061549462919,0.0,0.21132297870796937,0.0,0.21132297870796937,-0.0,53,0.7022764646955757,0.43281111111111115,1.376217266057403
0.0,0.5751289642215387,0.0,0.12882888798562467,0.0,0.12882888798562467,-0.0,54,0.6501990259132139,0.5899482222222221,1.1650771864437608
0.0,0.4200751785094914,0.0,0.09409683998612607,0.0,0.09409683998612607,-0.0,55,0.6461196977891531,0.9452076111111112,1.3652827896206026
0.0,0.4367680583471871,0.0,0.09783604506976992,0.0,0.09783604506976992,-0.0,56,0.7014351567976956,0.7689226111111112,1.2056906694582983
0.0,0.5462336268083078,0.0,0.12235633240506094,0.0,0.12235633240506094,-0.0,57,0.7040727807250118,0.5774331666666667,1.1236667934749744
0.0,0.7978412649058946,0.0,0.1787164433389204,0.0,0.1787164433389204,-0.0,58,0.6744293578540459,0.38666283333333334,1.1845040982392279
0.0,0.9606865598394523,0.0,0.21519378940403733,0.0,0.21519378940403733,-0.0,59,0.6145752291605246,0.3424642222222223,1.3031507820616746
0.0,1.105584093682253,0.0,0.24765083698482468,0.0,0.24765083698482468,-0.0,60,0.5530353099244588,0.3130166111111111,1.4186007047933642
0.0,1.4663816797735247,0.0,0.3284694962692695,0.0,0.3284694962692695,-0.0,61,0.5303610468959322,0.3013395,1.7677211797735248
0.0,1.12658912048887,0.0,0.2523559629895069,0.0,0.2523559629895069,-0.0,62,0.5441619664932327,0.2655558333333333,1.3921449538222035
0.0,1.5613408227765653,0.0,0.3497403443019506,0.0,0.3497403443019506,-0.0,63,0.5267583737774629,0.23776044444444447,1.7991012672210098
0.0,1.3873970805340012,0.0,0.3107769460396163,0.0,0.3107769460396163,-0.0,64,0.5240200070132308,0.25199277777777773,1.639389858311779
0.0,1.8971970868688874,0.0,0.4249721474586308,0.0,0.4249721474586308,-0.0,65,0.508195112509521,0.3831823888888889,2.280379475757776
0.0,2.2800571536636642,0.0,0.5107328024206608,0.0,0.5107328024206608,-0.0,66,0.5332272156760686,0.33083399999999996,2.610891153663664
0.0,2.8765105394224064,0.0,0.644338360830619,0.0,0.644338360830619,-0.0,67,0.5669282602628479,0.096638,2.9731485394224064
0.0,2.886016418752518,0.0,0.646467677800564,0.0,0.646467677800564,-0.0,68,0.5834751881660593,0.07548,2.9614964187525183
0.0,2.9734243625511207,0.0,0.6660470572114511,0.0,0.6660470572114511,-0.0,69,0.5853812913691808,0.11015444444444444,3.083578806995565
0.0,3.1159391155484295,0.0,0.6979703618828482,0.0,0.6979703618828482,-0.0,70,0.5581515989459065,0.21559588888888892,3.3315350044373186
0.0,2.733432455851371,0.0,0.6122888701107071,0.0,0.6122888701107071,-0.0,71,0.5704273480385594,0.34498344444444445,3.0784159002958154
0.0,2.728089511596389,0.0,0.6110920505975912,0.0,0.6110920505975912,-0.0,72,0.609906616351345,0.43789327777777776,3.1659827893741666
0.0,2.642565391592406,0.0,0.5919346477166989,0.0,0.5919346477166989,-0.0,73,0.6672265218820066,0.4160290555555556,3.0585944471479616
0.0,3.151860940179568,0.0,0.7060168506002232,0.0,0.7060168506002232,-0.0,74,0.659190277963388,0.4335512222222223,3.5854121624017905
0.0,2.973615042435032,0.0,0.6660897695054472,0.0,0.6660897695054472,-0.0,75,0.6603052785666164,0.5990845,3.572699542435032
0.0,3.0284599779387253,0.0,0.6783750350582745,0.0,0.6783750350582745,-0.0,76,0.7000350934657518,0.5801350000000001,3.6085949779387256
0.0,2.0704321126707517,0.0,0.4637767932382484,0.0,0.4637767932382484,-0.0,77,0.7279458429056119,0.4404431111111111,2.510875223781863
0.0,1.7833722861043193,0.0,0.39947539208736754,0.0,0.39947539208736754,-0.0,78,0.6998069546851946,0.6298402222222222,2.4132125083265414
0.0,1.2487415478298476,0.0,0.27971810671388586,0.0,0.27971810671388586,-0.0,79,0.7191179795678561,1.1514694444444444,2.400210992274292
