datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2016-01-08,67.83807814537036,215.9287455091551,0.31830570694891536,-1.7308101211993147e-05,-3.813200491492107e-06,-5.126544775077747e-07,5.7410163725578446e-08,-2.8113775493159303e-07,6.107152142842296e-09,-5.364660854772765e-07,-3.0054688265163426e-08,-1.721177996808584e-08,0.25881904510252074,0.09466165279117066,0.95504072163091,2016
2016-01-15,135.8024310245459,228.19087422927103,0.6035013849469102,0.00010769191085431258,1.0060635933645318e-06,3.5509492254677446e-06,-1.3619479983484864e-07,-2.565240295178658e-09,-1.3036068854961207e-09,3.2716157655800453e-06,3.095147988951994e-08,1.0691955882968069e-07,0.25881904510252074,0.15443466792112637,0.9529091226432896,2016
2016-01-22,222.11491045852821,245.63821965384423,0.9378441911284658,2.286488697964595e-05,-6.22460640832889e-07,7.825247438139868e-07,-6.085711363385101e-08,-2.216600032181527e-09,-1.203858264457761e-09,7.042037434796488e-07,-1.8008839215113064e-08,2.3836899793758576e-08,0.25881904510252074,0.21345213722480025,0.9506181993492248,2016
2016-01-29,140.32417997122667,259.31905926930966,0.5533785398404045,-0.00010382692307692285,1.9690067188472575e-07,-3.4539417598237824e-06,2.019230769242811e-08,-2.5320792462176434e-09,-2.421303437512059e-09,-3.120865384615395e-06,6.666643930232529e-09,-1.028918617634591e-07,0.3977647846475445,0.27209942630557493,0.947362233075976,2016
2016-02-05,131.860703750332,277.48042860142215,0.517366812123687,3.616075605876308e-05,-2.880091976961201e-07,1.2076269750413585e-06,-5.4739403013009464e-08,-2.23240627188449e-09,-6.30684041843565e-10,1.1012445026669523e-06,-7.970554048787997e-09,3.6418014463794214e-08,0.5,0.32935205884139385,0.9428942845134601,2016
2016-02-12,138.79563485088238,295.40038525380953,0.49403107415836606,-5.568883671073075e-06,-1.847046312926248e-07,-1.805742719738842e-07,1.1280690112786217e-07,-3.180250362025452e-09,3.627207805137297e-09,-2.0090858047075338e-07,-4.5870638304179115e-09,-6.505390500758202e-09,0.5,0.38344379259145134,0.9370147929626372,2016
2016-02-19,194.29692860243054,312.6794826053478,0.6365495127157265,3.4722222222233436e-07,1.688337047653883e-06,-3.050991110282414e-08,7.595486111179617e-08,-5.933751394264596e-09,2.5792643352114266e-09,-1.236979166692866e-08,5.2430236847674465e-08,-1.6890766336506897e-09,0.49999999999999994,0.43020212757944293,0.934029827300718,2016
2016-02-26,193.0999739723748,351.2421366712548,0.5714186626376357,-4.444263230860742e-07,-8.083256465986173e-07,5.3385503425389744e-09,-1.3577428035518446e-07,-2.127017431066877e-09,-4.393204651529241e-09,2.739949441411285e-08,-2.3611664168352992e-08,1.478117905734056e-09,0.5898143898189725,0.4938793747728478,0.92904388560341,2016
2016-03-04,265.31295746451747,376.9208620849223,0.7056842031440785,0.00015520874128612926,-1.387764468896544e-07,5.1713106673611916e-06,-1.3707213910872848e-07,-1.6924096424745298e-09,7.95313492199858e-10,4.697383880316423e-06,-3.6555705140185774e-09,1.5490072597317603e-07,0.7071067811865476,0.5453215565616585,0.9230339774194859,2016
2016-03-11,314.41568644747747,388.5306135421514,0.8368837336299313,1.891417832532648e-05,4.238936312287418e-07,5.985275364015313e-07,1.4032157026558457e-07,-1.3185858284821634e-09,5.3145759705057615e-09,5.253288786805909e-07,1.311238468553528e-08,1.636145330089305e-08,0.7071067811865476,0.5937985714269165,0.9148475834564185,2016
