datetime,GHI,GHIcs,k,GHI_d1,GHIcs_d1,k_d1,GHI_d2,GHIcs_d2,k_d2,GHI_d3,GHIcs_d3,k_d3,month,day,hour,year
2016-01-08,41.46060402600651,212.7160743473099,0.2329317758540378,0.00022423105776444107,-7.405756152132853e-06,7.562753411692798e-06,8.164541135283756e-07,-6.577385840511663e-07,4.4279363634839854e-08,6.481995498874693e-06,-2.4851109348676104e-08,2.1359879326033181e-07,0.25881904510252074,0.07740924569506716,0.9555896068469997,2016
2016-01-11,99.2265508551473,217.42360897901253,0.4269554587205163,0.00020990979859137278,1.3213162323670289e-06,6.890920785264549e-06,-9.106635363887818e-07,-3.302190030419969e-09,-2.3860192052160833e-08,6.5704930186583546e-06,4.063014398035591e-08,2.138856811735852e-07,0.25881904510252074,0.1031224237077989,0.9547819132535443,2016
2016-01-14,138.03386388583974,222.79798633600598,0.5963562924285476,-0.000332857665568972,-1.759349104903028e-06,-1.0959185738775115e-05,3.049152335651804e-07,-2.425024058898793e-09,5.782031669870898e-10,-1.0077204537138752e-05,-5.205296592930437e-08,-3.2894903311335056e-07,0.25881904510252074,0.12876998275398874,0.9538729620997791,2016
2016-01-17,110.80204056576356,228.04433643424196,0.5137418766285174,8.102804863368242e-05,-3.6546620203498584e-07,2.703554113671322e-06,-2.792825328037221e-07,-1.8101370886746794e-09,-6.743000239430657e-09,2.5146262188518454e-06,-1.0420944934365277e-08,8.312952348196927e-08,0.25881904510252074,0.15432957906699218,0.952917354381532,2016
2016-01-20,161.23773357880984,233.7661209242565,0.7018889443101192,4.7380924100249085e-05,-2.685190861494852e-07,1.58549132834413e-06,-2.13802114265139e-07,-2.069934113159211e-09,-5.559335761540219e-09,1.4855683572874191e-06,-7.434592350863757e-09,4.923254057878628e-08,0.25881904510252074,0.17978929956084366,0.9519264103803383,2016
2016-01-23,232.5011171553909,240.13798357748337,1.0043410747566115,-0.00010555165144061836,2.38833751978496e-06,-3.5774633510717303e-06,2.049660342002337e-07,-3.0982280437142224e-09,3.59780675831751e-09,-3.2280393534783955e-06,7.2579594007013e-08,-1.0840324255964499e-07,0.25881904510252074,0.2051231163999211,0.9508781315408116,2016
2016-01-26,210.1549051773223,254.7755874839829,0.8620129475793789,0.00015557589067837968,-2.0176053432202103e-06,5.2252292999432526e-06,-2.489019033673206e-07,-1.9173516515607235e-09,-3.368477481345514e-09,4.741947291361454e-06,-5.995295480066345e-08,1.5776742224270208e-07,0.25881904510252074,0.23080802851552812,0.9500236998534306,2016
2016-01-29,150.40571264505095,254.06467498965714,0.6272635266458995,-0.00017474197572870577,-4.1765688143571646e-07,-5.796958535654671e-06,4.604740841557062e-07,-2.3342337953549124e-09,9.979828355095978e-09,-5.380401497108204e-06,-1.1829436304655337e-08,-1.7690270457616935e-07,0.25881904510252074,0.2553771916642293,0.9482621367576175,2016
2016-02-01,145.42808022762776,261.83765372825906,0.5545070047989632,1.1135907163579796e-05,5.493726656701731e-07,3.5647311822243593e-07,2.2874358402157576e-07,-2.649863238356551e-09,7.89873928988603e-09,2.6545413970118104e-07,1.727613894135861e-08,8.32457175970984e-09,0.5,0.28025417777585754,0.9469355183780368,2016
2016-02-04,144.77316762312614,269.96744850248734,0.5558243079893522,0.00028918147904323066,1.0439183743610277e-06,9.549536611404017e-06,-6.155365371955066e-07,-2.773692130625349e-09,-1.1346492325645708e-08,8.860105332455685e-06,3.214965887043067e-08,2.8989004603981496e-07,0.5,0.3049442744777233,0.9453881720471077,2016
2016-02-07,64.24334016614522,278.48230161219834,0.2788700668935379,-0.0004105620886827057,-1.955101542031454e-06,-1.357088818502068e-05,1.909591110152726e-07,-1.6269169734967964e-09,-6.265923910505805e-09,-1.237415039378555e-05,-5.816497116847655e-08,-4.052468683774685e-07,0.5,0.32943191004952216,0.9435011743711703,2016
2016-02-10,148.34285548861186,284.9005770042532,0.5742512689681445,9.20754305646394e-05,7.829789591300215e-07,3.0501946960306713e-06,-1.515151515152146e-07,-2.5170215488880237e-09,-2.0908417594540606e-09,2.80771746239388e-06,2.4244475239165365e-08,9.2133093408756e-08,0.5,0.35392551312728365,0.9401425754032421,2016
2016-02-13,80.08704012506514,296.29702107920224,0.2974278832686913,-0.0001361125586242835,1.4429908582333056e-06,-4.534550880417195e-06,2.2094841063048326e-07,-2.8340261136783082e-09,3.0054293770353542e-09,-4.1496612819177415e-06,4.413993358096015e-08,-1.3693815522562592e-07,0.5,0.37772936915063093,0.9396418752052325,2016
2016-02-16,260.83678787878785,296.58050616802103,0.8742068011231251,0.000230655545800411,-2.8300998362263925e-06,7.701183287701903e-06,-2.2534386889119013e-07,-4.055459664474443e-09,3.975636347428576e-11,6.987269534679244e-06,-8.368635718815988e-08,2.3102357172201303e-07,0.49999999999999994,0.4015211043446438,0.931524488437061,2016
2016-02-19,206.49723450838604,317.7808006685168,0.6565983449625729,5.4936225770815086e-06,-2.5454644706972615e-07,1.8945302613693657e-07,1.1248367982394151e-07,-3.196515173964244e-09,3.97842019142216e-09,1.3106357336493327e-07,-6.677438860205073e-09,4.490064726678218e-09,0.5,0.4250227085359858,0.9355933153387015,2016
2016-02-22,178.14552589285714,325.14977491275494,0.5957868529603365,-0.00038788690476190433,4.758659551613243e-06,-1.2979090762745597e-05,1.8154761904834988e-07,-4.914586105049332e-09,-6.668619807923316e-09,-1.169107142857085e-05,1.4423416237975984e-07,-3.873721369399921e-07,0.49999999999999994,0.44051878435049485,0.9342685921926969,2016
2016-02-25,273.91007880178114,327.40308079823353,0.8767315379239743,0.0005875050600458774,-1.3630349286420454e-07,1.9482239377204572e-05,-1.9970314397431255e-07,-6.486005669611119e-09,1.2784929049735793e-08,1.7685062744568836e-05,-2.1433030844961687e-09,5.806317026012172e-07,0.49999999999999994,0.4741772456135534,0.9292735234818114,2016
2016-02-28,193.09293606697744,351.1835984341631,0.5296683043933171,-0.00026411378555798727,-1.2251049880805073e-06,-8.722556403278002e-06,-1.0084673199513033e-07,-1.9623774101334873e-09,-1.1872180083155421e-08,-7.893159547141209e-06,-3.61644364197579e-08,-2.581150380733951e-07,0.5694559417450842,0.4937932626264224,0.9290496153724118,2016
2016-03-02,99.94874017448487,362.24905478581456,0.31793602506125784,-0.0001498083574834068,3.40957942107285e-07,-4.992433358111836e-06,1.3742170702092062e-07,-2.279006070116575e-09,-4.395833394977689e-10,-4.535477236608157e-06,1.0912440084978913e-08,-1.4964112574150674e-07,0.7071067811865476,0.5160779050510521,0.9264235406334247,2016
2016-03-05,233.97758949632328,373.2385785447336,0.6069659159785328,-8.086748759418004e-06,1.8975044148684273e-06,-2.8771307417486027e-07,1.3784230839192481e-08,-2.611094220639897e-09,1.7552288094897328e-10,-2.4673773203447453e-07,5.7708460712297856e-08,-8.684049089529397e-09,0.7071067811865476,0.5380185559105678,0.9238633393202615,2016
2016-03-08,349.4421272365805,384.1009436421292,0.9238076764127318,0.0004805891921200085,-2.1590606190608633e-06,1.6023101361999024e-05,-5.95517802276712e-07,-6.851521311384277e-10,-3.267618022447653e-09,1.4596331104283233e-05,-6.456627293273749e-08,4.816733262667047e-07,0.7071067811865476,0.5596018734695215,0.9213937355328614,2016
2016-03-11,318.03103246079786,394.7877149584009,0.827172642093513,0.00012796693039381,2.1509915315369013e-06,4.0796689265405165e-06,2.009067472670507e-07,-2.1430835225084674e-09,1.0881354427205307e-08,3.778735887634428e-06,6.517267100316349e-08,1.1912566146805342e-07,0.7071067811865476,0.5808114688958667,0.9189954975823469,2016
2016-03-14,272.83802543108123,380.53792128964903,0.7374024016528865,-0.0002005097061056312,-2.377522399357183e-06,-6.471086740119893e-06,7.981780717929825e-07,-2.0337476398739778e-10,1.973796621389359e-08,-6.254744604706456e-06,-7.126465955159197e-08,-2.0005399206776605e-07,0.7071067811865476,0.6015447992989207,0.9121795054596663,2016
2016-03-17,437.21590314583307,408.4215323960131,1.154118302520647,0.0001320872274143302,1.74364050422867e-06,4.25482992838051e-06,-6.346239430351691e-07,-1.2602067525777915e-09,-1.6487882837587465e-08,4.153004005340509e-06,5.268727715312998e-08,1.3259126270268932e-07,0.7071067811865476,0.6222805741091694,0.9119562700911246,2016
2016-03-20,412.64287524383,424.8487434143467,0.9934521027929416,1.2484098040878673e-05,-1.97086895178861e-06,5.741109726154218e-07,2.2220337545560712e-07,5.594451171161893e-10,7.941721070187032e-09,3.078619285901203e-07,-5.9293902088702504e-08,1.484081285740592e-08,0.7071067811865476,0.6420612450429737,0.9113142847730921,2016
2016-03-23,274.40404599070655,408.2133502709225,0.7321734459910089,-0.00027687631258980995,3.194687511789952e-06,-9.396377888717132e-06,-1.0754946391071948e-06,-1.3540853470048857e-09,-4.485264099016739e-08,-7.983640985962152e-06,9.624685095748562e-08,-2.6843554436446443e-07,0.7071067811865476,0.6636579918625449,0.9044626683492225,2016
2016-03-26,272.973202553542,443.3092313200818,0.7211719301342971,0.00014537891268533748,-9.499856528986999e-07,4.866132443133895e-06,8.71911037891281e-06,6.172715397728448e-10,2.907078737667021e-07,1.7456342668863993e-06,-2.8684751049106796e-08,5.877161116400679e-08,0.7071067811865475,0.6807768527780219,0.9064525543481465,2016
2016-03-29,226.67292059399358,451.7993170766145,0.5221230990733935,-0.0003593579845591229,9.50245587992615e-07,-1.1925484190273601e-05,-7.739130434783202e-06,4.148246947854322e-11,-2.659459401968263e-07,-8.45900040633879e-06,2.8494922898466094e-08,-2.7798074364915954e-07,0.7071067811865476,0.6994585432401071,0.9035779796530128,2016
2016-04-01,232.5934429541315,458.1978050291714,0.5312078750963125,-3.7753853682407794e-05,-2.1692787775350395e-06,-1.202352955014615e-06,-7.095669195059998e-08,1.569452951160212e-09,-3.5729984621184142e-09,-1.1113286028874784e-06,-6.554919921173491e-08,-3.4998689111803185e-08,0.8660254037844386,0.7175679403255342,0.899233412120502,2016
