soc,grid_import,grid_export,energy_cost,degradation_cost,total_cost,battery_action,timestep,pv_forecast,pv_actual,load
0.0,1.1746473613738104,0.0,0.26312100894773355,0.0,0.26312100894773355,-0.0,37,1.1409954611523705,1.3167975,2.4914448613738105
0.0,1.1673896596224018,0.0,0.26149528375541803,0.0,0.26149528375541803,-0.0,38,1.3626883244360206,1.2985361666666664,2.465925826289068
0.0,1.515848143622398,0.0,0.3395499841714172,0.0,0.3395499841714172,-0.0,39,1.493934571444933,0.908031388888889,2.423879532511287
0.0,1.8745928482288827,0.0,0.41990879800326975,0.0,0.41990879800326975,-0.0,40,1.269320793456945,0.49143255555555565,2.3660254037844384
0.0,1.6446643402912349,0.0,0.36840481222523663,0.0,0.36840481222523663,-0.0,41,0.8700083783778361,0.648689,2.293353340291235
0.0,1.4503691145198803,0.0,0.3248826816524532,0.0,0.3248826816524532,-0.0,42,0.7781840696612874,0.7567376666666668,2.207106781186547
0.0,1.1668533178976093,0.0,0.26137514320906446,0.0,0.26137514320906446,-0.0,43,0.7794186770038368,0.9419081111111112,2.1087614290087204
0.0,1.2074370555555554,0.0,0.2704659004444444,0.0,0.2704659004444444,-0.0,44,0.8471733845644316,0.7925629444444444,1.9999999999999998
0.0,1.370336654587312,0.0,0.3069554106275579,0.0,0.3069554106275579,-0.0,45,0.8301179065251432,0.5123467777777778,1.8826834323650896
0.0,1.3185646006580762,0.0,0.2953584705474091,0.0,0.2953584705474091,-0.0,46,0.7626573429456942,0.44025444444444445,1.7588190451025207
0.0,1.1970092477756074,0.0,0.26813007150173607,0.0,0.26813007150173607,-0.0,47,0.7120954396806455,0.4335169444444445,1.6305261922200518
0.0,0.3921765555555554,0.0,0.08784754844444441,0.0,0.08784754844444441,-0.0,48,0.6769910093524968,1.1078234444444444,1.4999999999999998
0.0,0.5082633633355035,0.0,0.11385099338715278,0.0,0.11385099338715278,-0.0,49,0.7630276808496665,0.8612104444444445,1.369473807779948
0.0,0.11061239934192346,0.0,0.024777177452590855,0.0,0.024777177452590855,-0.0,50,0.7955774736548187,1.1305685555555556,1.241180954897479
0.0,0.502305845412688,0.0,0.1125165093724421,0.0,0.1125165093724421,-0.0,51,0.9502128923693244,0.6150107222222222,1.1173165676349102
0.0,0.4047032777777778,0.0,0.09065353422222223,0.0,0.09065353422222223,-0.0,52,0.7799182935501253,0.5952967222222222,1.0
0.0,0.458427459880168,0.0,0.10268775101315764,0.0,0.10268775101315764,-0.0,53,0.7022764646955757,0.43281111111111115,0.8912385709912791
0.0,0.20294499659123033,0.0,0.045459679236435596,0.0,0.045459679236435596,-0.0,54,0.6501990259132139,0.5899482222222221,0.7928932188134524
0.0,0.0,0.23856095140234634,-0.021231924674808823,0.0,-0.021231924674808823,-0.0,55,0.6461196977891531,0.9452076111111112,0.7066466597087648
0.03726435503106133,0.0,0.09572237802074846,-0.008519291643846611,0.0019612818437400705,-0.006558009800106541,0.039225636874801406,56,0.7014351567976956,0.7689226111111112,0.6339745962155613
0.14710432504413562,0.11430832188844048,0.0,0.025605064103010666,0.0057810510533197,0.031386115156330364,0.11562102106639399,57,0.7040727807250118,0.5774331666666667,0.5761204674887132
0.26052452844267077,0.2668010281655301,0.0,0.05976343030907874,0.005969484389396588,0.06573291469847532,0.11938968778793174,58,0.6744293578540459,0.38666283333333334,0.5340741737109317
0.262735711490904,0.16841847750737077,0.0,0.03772573896165105,0.00011637805517017153,0.037842117016821226,0.0023275611034034305,59,0.6145752291605246,0.3424642222222223,0.5085551386261896
0.20307236308494295,0.13030320790322586,0.0,0.02918791857032259,0.0028340090492831515,0.03202192761960574,-0.05668018098566302,60,0.5530353099244588,0.3130166111111111,0.5
0.10751311312019132,0.1164343511596756,0.0,0.026081294659767336,0.004539064373325703,0.03062035903309304,-0.09078128746651404,61,0.5303610468959322,0.3013395,0.5085551386261896
0.004723664466706579,0.17086836415678786,0.0,0.03827451357112048,0.004882498811040525,0.043157012382161006,-0.09764997622081051,62,0.5441619664932327,0.2655558333333333,0.5340741737109317
0.0,0.3338725418008976,0.0,0.07478744936340107,0.00022437406216856248,0.07501182342556963,-0.004487481243371249,63,0.5267583737774629,0.23776044444444447,0.5761204674887133
0.0,0.38198181843778367,0.0,0.21390981832515887,0.0,0.21390981832515887,-0.0,64,0.5240200070132308,0.25199277777777773,0.6339745962155614
0.0,0.32346427081987594,0.0,0.18113999165913056,0.0,0.18113999165913056,-0.0,65,0.508195112509521,0.3831823888888889,0.7066466597087648
0.0,0.46205921881345247,0.0,0.25875316253553343,0.0,0.25875316253553343,-0.0,66,0.5332272156760686,0.33083399999999996,0.7928932188134524
0.0,0.7946005709912793,0.0,0.4449763197551165,0.0,0.4449763197551165,-0.0,67,0.5669282602628479,0.096638,0.8912385709912793
0.0,0.92452,0.0,0.5177312000000001,0.0,0.5177312000000001,-0.0,68,0.5834751881660593,0.07548,1.0
0.0,1.0071621231904657,0.0,0.5640107889866609,0.0,0.5640107889866609,-0.0,69,0.5853812913691808,0.11015444444444444,1.1173165676349102
0.0,1.0255850660085903,0.0,0.5743276369648106,0.0,0.5743276369648106,-0.0,70,0.5581515989459065,0.21559588888888892,1.2411809548974793
0.0,1.024490363335504,0.0,0.5737146034678823,0.0,0.5737146034678823,-0.0,71,0.5704273480385594,0.34498344444444445,1.3694738077799484
0.0,1.0621067222222222,0.0,0.7137357173333334,0.0,0.7137357173333334,-0.0,72,0.609906616351345,0.43789327777777776,1.5
0.0,1.2144971366644959,0.0,0.8161420758385413,0.0,0.8161420758385413,-0.0,73,0.6672265218820066,0.4160290555555556,1.6305261922200516
0.0,1.3252678228802983,0.0,0.8905799769755606,0.0,0.8905799769755606,-0.0,74,0.659190277963388,0.4335512222222223,1.7588190451025207
0.0,1.2835989323650898,0.0,0.8625784825493404,0.0,0.8625784825493404,-0.0,75,0.6603052785666164,0.5990845,1.8826834323650898
0.0,1.419865,0.0,0.95414928,0.0,0.95414928,-0.0,76,0.7000350934657518,0.5801350000000001,2.0
0.0,1.6683183178976093,0.0,1.1211099096271935,0.0,1.1211099096271935,-0.0,77,0.7279458429056119,0.4404431111111111,2.1087614290087204
0.0,1.5772665589643253,0.0,1.0599231276240266,0.0,1.0599231276240266,-0.0,78,0.6998069546851946,0.6298402222222222,2.2071067811865475
0.0,1.1418838958467905,0.0,0.7673459780090433,0.0,0.7673459780090433,-0.0,79,0.7191179795678561,1.1514694444444444,2.293353340291235
0.0,0.7270925704511051,0.0,0.48860620734314264,0.0,0.48860620734314264,-0.0,80,0.9562882502449592,1.6389328333333333,2.3660254037844384
0.0,0.38193664362239765,0.0,0.2138845204285427,0.0,0.2138845204285427,-0.0,81,1.749731303000385,2.0419428888888893,2.423879532511287
0.0,1.8817348818446238,0.0,1.0537715338329894,0.0,1.0537715338329894,-0.0,82,2.1416521692520814,0.5841909444444444,2.465925826289068
0.0,1.5587084724849216,0.0,0.8728767445915562,0.0,0.8728767445915562,-0.0,83,1.360305640058628,0.932736388888889,2.4914448613738105
0.0,0.7962292222222223,0.0,0.4458883644444445,0.0,0.4458883644444445,-0.0,84,1.167296392478551,1.7037707777777777,2.5
0.0,1.1288526703625745,0.0,0.2528629981612167,0.0,0.2528629981612167,-0.0,85,1.6507682438980507,1.362592191011236,2.4914448613738105
0.0,1.4268981596224015,0.0,0.3196251877554179,0.0,0.3196251877554179,-0.0,86,1.6569129293837,1.0390276666666667,2.465925826289068
0.0,1.6107449214001759,0.0,0.3608068623936394,0.0,0.3608068623936394,-0.0,87,1.4155509593126303,0.8131346111111111,2.423879532511287
0.0,0.39524272936583404,0.0,0.08853437137794683,0.0,0.08853437137794683,-0.0,88,1.1842208937551506,1.9707826744186048,2.366025403784439
0.0,0.0,0.09290493748654294,-0.00826853943630232,0.0,-0.00826853943630232,-0.0,89,1.9244224092968079,2.386258277777778,2.293353340291235
0.0,0.0,0.09870550797007915,-0.008784790209337045,0.0,-0.008784790209337045,-0.0,90,2.361660349462995,2.3058122891566266,2.2071067811865475
0.09466189767250247,0.0,0.2891198052567707,-0.02573166266785259,0.004982205140658025,-0.020749457527194565,0.0996441028131605,91,2.4678067530687384,2.497525337078652,2.108761429008721
0.46453183631946704,0.9027569997453428,0.0,0.14155229756006976,0.019466838876156037,0.16101913643622578,0.3893367775231207,92,2.508194552696782,1.4865797777777778,2.0
0.3452745554524025,0.40607590443026753,0.0,0.06367270181466594,0.005664720841185566,0.06933742265585151,-0.11329441682371132,93,2.0075487977998017,1.363313111111111,1.8826834323650898
0.04669896760162706,0.0,0.7226049300223822,-0.06431183877199202,0.014182340422911834,-0.05012949834908019,-0.28364680845823664,94,1.6564845600617604,2.1977771666666666,1.758819045102521
0.34350222056963237,0.8291602245840343,0.0,0.13001232321477657,0.015621223840421335,0.1456335470551979,0.31242447680842667,95,2.0614317815266707,1.1137904444444444,1.630526192220052
