soc,grid_import,grid_export,energy_cost,degradation_cost,total_cost,battery_action,timestep,pv_forecast,pv_actual,load
2.39760372334067,0.08003620384030286,0.0,0.01792810966022784,0.052363823141318176,0.07029193280154601,-1.0472764628263633,0,0.452723537173636,0.37268733333333337,1.4999999999999996
1.3998459193234183,0.0,0.1417396060364402,-0.012614824937243177,0.04739349569081947,0.034778670753576296,-0.9478699138163893,1,0.42160389396355974,0.5633435,1.369473807779949
0.6944508253902175,0.0,0.12245305100572823,-0.010898321539509813,0.03350626696182704,0.022607945422317227,-0.6701253392365407,2,0.5710556156609385,0.6935086666666668,1.2411809548974793
0.264638303542315,0.31533278299051337,0.0,0.070634543389875,0.020416094787775372,0.09105063817765037,-0.40832189575550737,3,0.7089946718794021,0.3936618888888888,1.1173165676349095
0.0,0.4547236116348009,0.0,0.1018580890061954,0.012570319418259963,0.11442840842445537,-0.25140638836519924,4,0.4467671953867579,0.29387,1.0000000000000002
0.0,0.6772411265468345,0.0,0.15170201234649094,0.0,0.15170201234649094,-0.0,5,0.30817277545126653,0.21399744444444446,0.891238570991279
0.0,0.584299329924564,0.0,0.13088304990310234,0.0,0.13088304990310234,-0.0,6,0.22133049349971146,0.20859388888888888,0.7928932188134529
0.0,0.5648359930420981,0.0,0.12652326244142997,0.0,0.12652326244142997,-0.0,7,0.17975168392391433,0.1418106666666667,0.7066466597087647
0.0,0.5283655406600053,0.0,0.11835388110784119,0.0,0.11835388110784119,-0.0,8,0.1518818739513095,0.10560905555555555,0.6339745962155608
0.0,0.4922433008220466,0.0,0.11026249938413844,0.0,0.11026249938413844,-0.0,9,0.12054073677952715,0.08387716666666667,0.5761204674887133
0.0,0.4774822848220427,0.0,0.10695603180013756,0.0,0.10695603180013756,-0.0,10,0.07178201585672739,0.05659188888888889,0.5340741737109316
0.0,0.4725690150306839,0.0,0.1058554593668732,0.0,0.1058554593668732,-0.0,11,0.08690429459824539,0.03598612359550562,0.5085551386261895
0.0,0.2936608988764045,0.0,0.06578004134831461,0.0,0.06578004134831461,-0.0,12,0.05639667612002314,0.2063391011235955,0.5
0.0,0.3182100830706341,0.0,0.07127905860782204,0.0,0.07127905860782204,-0.0,13,0.19883944289317612,0.19034505555555553,0.5085551386261896
0.0,0.23813095148870944,0.0,0.05334133313347091,0.0,0.05334133313347091,-0.0,14,0.2615661636917232,0.29594322222222225,0.5340741737109317
0.0,0.22010630082204685,0.0,0.049303811384138495,0.0,0.049303811384138495,-0.0,15,0.3868800271772822,0.35601416666666663,0.5761204674887135
0.0,0.3400010962155616,0.0,0.0761602455522858,0.0,0.0761602455522858,-0.0,16,0.44488132196547214,0.2939735,0.6339745962155616
0.0,0.29960432637543116,0.0,0.06711136910809658,0.0,0.06711136910809658,-0.0,17,0.3936935875116231,0.40704233333333334,0.7066466597087645
0.0,0.2773162743690083,0.0,0.06211884545865786,0.0,0.06211884545865786,-0.0,18,0.4956280988572248,0.5155769444444444,0.7928932188134526
0.0,0.42213779321350164,0.0,0.09455886567982437,0.0,0.09455886567982437,-0.0,19,0.6503707575648565,0.4691007777777778,0.8912385709912795
0.0,0.39421555555555554,0.0,0.08830428444444444,0.0,0.08830428444444444,-0.0,20,0.6135180384813016,0.6057844444444445,1.0
0.0,0.6643290676349108,0.0,0.14880971115022004,0.0,0.14880971115022004,-0.0,21,0.7598935412915262,0.4529875,1.1173165676349108
0.0,0.8293720660085899,0.0,0.18577934278592415,0.0,0.18577934278592415,-0.0,22,0.6120974500422398,0.4118088888888889,1.2411809548974788
0.0,0.9018676411132823,0.0,0.20201835160937526,0.0,0.20201835160937526,-0.0,23,0.5528162154806713,0.46760616666666655,1.3694738077799489
0.0,1.0717492222222225,0.0,0.24007182577777783,0.0,0.24007182577777783,-0.0,24,0.5878466299099498,0.42825077777777776,1.5000000000000002
0.0,1.2611276922200516,0.0,0.28249260305729157,0.0,0.28249260305729157,-0.0,25,0.55056742420313,0.3693985,1.6305261922200516
0.0,1.346053489546966,0.0,0.3015159816585204,0.0,0.3015159816585204,-0.0,26,0.4510811225319255,0.4127655555555555,1.7588190451025216
0.0,1.4472544323650895,0.0,0.3241849928497801,0.0,0.3241849928497801,-0.0,27,0.47689251528707555,0.43542899999999995,1.8826834323650896
0.0,1.4902963333333337,0.0,0.33382637866666676,0.0,0.33382637866666676,-0.0,28,0.5002644842949759,0.5097036666666667,2.0000000000000004
0.0,1.4421442067864987,0.0,0.3230403023201757,0.0,0.3230403023201757,-0.0,29,0.5562668699100896,0.6666172222222222,2.108761429008721
0.0,1.2703212256309926,0.0,0.28455195454134236,0.0,0.28455195454134236,-0.0,30,0.735486604831894,0.9367855555555554,2.207106781186548
0.0,1.3434308958467915,0.0,0.3009285206696813,0.0,0.3009285206696813,-0.0,31,1.032779713293728,0.9499224444444444,2.293353340291236
0.0,0.8684688482288827,0.0,0.19453702200326972,0.0,0.19453702200326972,-0.0,32,1.0414999305660946,1.4975565555555557,2.3660254037844384
0.0,1.1824369769557315,0.0,0.2648658828380839,0.0,0.2648658828380839,-0.0,33,1.544160394538753,1.2414425555555555,2.423879532511287
0.0,1.5382355485112909,0.0,0.34456476286652915,0.0,0.34456476286652915,-0.0,34,1.2988590805274212,0.9276902777777779,2.4659258262890686
0.0,1.5086755835960326,0.0,0.3379433307255113,0.0,0.3379433307255113,-0.0,35,0.9599832125141394,0.982769277777778,2.4914448613738105
0.0,1.5505605555555557,0.0,0.3473255644444445,0.0,0.3473255644444445,-0.0,36,1.0163229334329311,0.9494394444444444,2.5
